"s1","s2","z"
-0.02,-0.31,-0.986151688500976
-0.25,0.35,0.9557648137668
-0.24,0.5,0.753927162649649
-0.32,-0.28,-0.351318754984099
0.15,0.03,-0.0340914813751874
-0.18,-0.09,0.245039662327212
-0.32,-0.16,0.0432741879663643
0,0.26,1.50313789643525
-0.23,0.02,-0.246630307649971
-0.41,-0.08,1.06739254938258
0.16,-0.46,1.33895984290887
-0.36,-0.25,-0.383812510600643
-0.46,-0.35,0.290083176944398
0.25,0.26,-3.44308054709601
-0.23,0.31,0.340042466249549
-0.1,-0.32,0.168722481400863
-0.27,-0.43,-1.2243878800039
0.25,-0.07,-0.846150741570101
-0.31,-0.38,-0.200757321535494
0.05,-0.42,-1.22724685401801
-0.41,-0.33,-0.217108059716731
0.46,-0.21,-0.829549420151008
-0.25,-0.29,0.612773045440883
0.45,0.03,-2.38530647989265
-0.35,-0.12,1.12866934302982
-0.29,0.0700000000000001,-0.499712692176444
0.25,-0.5,0.557917146836987
-0.12,0.5,-0.209785801928112
-0.22,-0.34,-0.300349296114989
0.25,0.18,-1.79163520287323
0.19,-0.38,-0.155375357056581
0.09,-0.24,-0.925388950065195
0.31,0.02,-0.170211825399253
0.26,-0.44,1.41382694078685
0.1,0.27,-0.61275460308921
0.44,0.12,-3.19634242385376
0.35,0.1,-1.98236434676038
-0.49,-0.24,-1.0253110963555
-0.17,-0.34,-0.218110340273522
-0.38,0,0.82819318881837
0.0700000000000001,-0.09,1.83780520462572
0.42,0.1,-3.04936552639863
-0.26,-0.02,-0.0947609664090581
0.26,0.47,-1.64140521875999
0.0700000000000001,0.21,-0.0991345298075176
-0.01,0.3,0.887472594206458
0.13,0.11,0.466264386641015
-0.34,-0.25,-0.424304538507342
-0.29,-0.42,-0.879182397671549
0.25,0.35,-1.38772426490614
-0.32,0.5,-0.463332509737068
-0.11,-0.13,0.0762862380731772
-0.37,-0.29,-0.824025840966124
-0.19,0.24,-0.709463251569904
0.08,0.46,-1.84665264074847
0.44,-0.22,-0.48286554410592
-0.4,-0.43,-0.366315584817041
0.44,-0.45,-1.65182171463498
-0.5,0.23,0.924396228899638
0.4,-0.2,-0.565591728729808
0.44,0.15,-2.19481525009587
0.11,-0.03,0.0953133543648718
-0.34,0.34,0.813488167807384
0.34,-0.44,-0.489314825531668
0.38,-0.22,-0.127026117728119
-0.45,-0.13,0.0662068651621946
-0.21,0.0600000000000001,-1.21204657060387
0.01,-0.3,-0.909742717759052
0.11,-0.05,0.258155209003237
0.32,-0.2,-0.358294495443873
-0.09,-0.4,-2.24848776839136
0,0.44,-1.21404540545745
-0.05,0.24,1.20751697002643
0.49,-0.26,-0.994161747822189
0.0700000000000001,0.05,1.22514705166612
0.45,0.12,-2.75306421705065
0,0.0600000000000001,0.857767454150901
-0.03,0.37,-0.692408443568507
0.19,-0.35,-0.827515311462135
0.3,0.05,-0.308529912506346
0.24,0.21,-2.59185873665877
-0.36,0.36,0.342908623190924
0.02,-0.19,0.374308270223054
-0.16,0.38,-0.374478171276349
0.33,-0.32,0.344825186629284
-0.01,0.28,1.23118510407507
-0.17,0.38,-0.156939090281077
0.49,0.27,-1.20299772020451
-0.22,0.49,1.03008942804921
0.18,0.0700000000000001,-0.413600641085964
0.21,0.5,-1.89960884065838
-0.12,-0.28,0.82806540773316
0.42,0.48,0.382650055292861
